student_id,course_id,term,section_id,instructor_id,switch_term,post_redesign,redesign_status,final_numeric_grade,final_grade_letter_sampled,q1_1,q1_2,q1_3,q1_4,q1_5,q1_6,q1_7,q1_8,q2_1,q2_2,q2_3,q2_4,q2_5,q3_1,q3_2,q3_3,q3_4,q3_5,q3_6,q4_1,q4_2,q4_3,q4_4,q4_5,q5_1,q5_2,q5_3,q5_4,q5_5,q5_6,olse_q1_mean,olse_q2_mean,olse_q3_mean,olse_q4_mean,olse_q5_mean,olse_overall_mean,olse_overall_z,term_index,course_term_id,section_term_id,final_numeric_grade_z,olse_overall_student_z,final_grade_letter_checked,cluster_1_delta,cluster_2_delta,cluster_3_delta,cluster_4_delta,cluster_5_delta,cluster_6_delta,cluster_7_delta,cluster_8_delta,mastery_redesign,social_vicarious_redesign,structural_compliance_redesign,redesign_intensity,mastery_redesign_z,social_vicarious_redesign_z,structural_compliance_redesign_z,redesign_intensity_z,cluster_1_delta_z,post_x_cluster_1_delta_z,cluster_2_delta_z,post_x_cluster_2_delta_z,cluster_3_delta_z,post_x_cluster_3_delta_z,cluster_4_delta_z,post_x_cluster_4_delta_z,cluster_5_delta_z,post_x_cluster_5_delta_z,cluster_6_delta_z,post_x_cluster_6_delta_z,cluster_7_delta_z,post_x_cluster_7_delta_z,cluster_8_delta_z,post_x_cluster_8_delta_z,post_x_mastery_redesign_z,post_x_social_vicarious_redesign_z,post_x_structural_compliance_redesign_z,post_x_redesign_intensity_z
STU_000135,ASTR 4B,2024F,S02,INST_ASTR4B_02,2025SP,0,Pre-Redesign,0.7,D-,3,2,2,3,3,2,2,2,3,3,1,2,3,2,2,3,2,2,3,2,2,3,2,3,3,2,3,2,3,4,2.375,2.4,2.33333333333333,2.4,2.83333333333333,2.46666666666667,-2.24131911432961,20243,ASTR 4B__2024F,ASTR 4B__2024F__S02,-2.338094287507247,-2.2472243907889817,D-,0.0925,0.018,0.0678571428571428,0.305833333333333,0.0718181818181817,0.0871428571428571,0.022,0.304375,0.066375,0.305104,0.046909,0.121191,-1.622277,1.142912,-1.34547,-1.770202,-1.262831870002721,-0,-1.9936307738898789,-0,-1.471078519622754,-0,1.2126511867471312,0,-1.0514574587266068,-0,-1.3715956266078153,-0,-1.5501048399723882,-0,1.1344914979457381,0,-0,0,-0,-0
STU_000133,ASTR 4B,2024F,S02,INST_ASTR4B_02,2025SP,0,Pre-Redesign,1.7,C-,3,2,3,3,3,4,4,3,2,3,3,3,3,3,3,2,2,3,3,4,2,3,4,3,3,3,3,3,3,3,3.125,2.8,2.66666666666667,3.2,3,2.96666666666667,-1.16244748465763,20243,ASTR 4B__2024F,ASTR 4B__2024F__S02,-1.0805886818231698,-1.1554329039087843,C-,0.0925,0.018,0.0678571428571428,0.305833333333333,0.0718181818181817,0.0871428571428571,0.022,0.304375,0.066375,0.305104,0.046909,0.121191,-1.622277,1.142912,-1.34547,-1.770202,-1.262831870002721,-0,-1.9936307738898789,-0,-1.471078519622754,-0,1.2126511867471312,0,-1.0514574587266068,-0,-1.3715956266078153,-0,-1.5501048399723882,-0,1.1344914979457381,0,-0,0,-0,-0
STU_000800,ASTR 4B,2024F,S02,INST_ASTR4B_02,2025SP,0,Pre-Redesign,3,B,5,3,4,4,5,4,4,4,3,3,4,4,5,3,4,4,3,2,2,3,3,3,4,4,4,4,4,4,3,4,4.125,3.8,3,3.4,3.8333333333333295,3.6666666666666705,0.347972796883149,20243,ASTR 4B__2024F,ASTR 4B__2024F__S02,0.5541686055661302,0.37307517772349386,B,0.0925,0.018,0.0678571428571428,0.305833333333333,0.0718181818181817,0.0871428571428571,0.022,0.304375,0.066375,0.305104,0.046909,0.121191,-1.622277,1.142912,-1.34547,-1.770202,-1.262831870002721,-0,-1.9936307738898789,-0,-1.471078519622754,-0,1.2126511867471312,0,-1.0514574587266068,-0,-1.3715956266078153,-0,-1.5501048399723882,-0,1.1344914979457381,0,-0,0,-0,-0
STU_001045,ASTR 4B,2024F,S03,INST_ASTR4B_03,2025SP,0,Pre-Redesign,3.3,B+,3,3,4,3,4,3,2,4,3,3,3,3,4,4,3,4,4,3,3,3,4,3,3,3,3,3,4,4,4,5,3.25,3.2,3.5,3.2,3.8333333333333295,3.4,-0.227425405608575,20243,ASTR 4B__2024F,ASTR 4B__2024F__S03,0.9314202872713531,-0.20921361527928684,B+,0.0925,0.018,0.0678571428571428,0.305833333333333,0.0718181818181817,0.0871428571428571,0.022,0.304375,0.066375,0.305104,0.046909,0.121191,-1.622277,1.142912,-1.34547,-1.770202,-1.262831870002721,-0,-1.9936307738898789,-0,-1.471078519622754,-0,1.2126511867471312,0,-1.0514574587266068,-0,-1.3715956266078153,-0,-1.5501048399723882,-0,1.1344914979457381,0,-0,0,-0,-0
STU_000651,ASTR 4B,2024F,S03,INST_ASTR4B_03,2025SP,0,Pre-Redesign,2.7,B-,1,2,3,3,4,3,3,3,3,3,3,3,2,2,2,3,2,1,4,2,2,2,3,3,3,3,3,4,2,2,2.75,2.8,2.33333333333333,2.4,2.83333333333333,2.63333333333333,-1.88169523777228,20243,ASTR 4B__2024F,ASTR 4B__2024F__S03,0.17691692386090738,-1.8832938951622633,B-,0.0925,0.018,0.0678571428571428,0.305833333333333,0.0718181818181817,0.0871428571428571,0.022,0.304375,0.066375,0.305104,0.046909,0.121191,-1.622277,1.142912,-1.34547,-1.770202,-1.262831870002721,-0,-1.9936307738898789,-0,-1.471078519622754,-0,1.2126511867471312,0,-1.0514574587266068,-0,-1.3715956266078153,-0,-1.5501048399723882,-0,1.1344914979457381,0,-0,0,-0,-0
STU_000669,ASTR 4B,2024F,S03,INST_ASTR4B_03,2025SP,0,Pre-Redesign,3,B,4,4,3,4,3,4,4,3,3,4,4,4,4,3,4,3,4,4,4,3,5,3,3,2,3,4,3,4,4,4,3.625,3.8,3.6666666666666705,3.2,3.6666666666666705,3.6,0.204123246260219,20243,ASTR 4B__2024F,ASTR 4B__2024F__S03,0.5541686055661302,0.22750297947279263,B,0.0925,0.018,0.0678571428571428,0.305833333333333,0.0718181818181817,0.0871428571428571,0.022,0.304375,0.066375,0.305104,0.046909,0.121191,-1.622277,1.142912,-1.34547,-1.770202,-1.262831870002721,-0,-1.9936307738898789,-0,-1.471078519622754,-0,1.2126511867471312,0,-1.0514574587266068,-0,-1.3715956266078153,-0,-1.5501048399723882,-0,1.1344914979457381,0,-0,0,-0,-0
STU_000787,ASTR 4B,2024F,S03,INST_ASTR4B_03,2025SP,0,Pre-Redesign,2.3,C+,3,4,3,4,4,4,5,5,4,4,3,4,4,3,4,3,3,4,3,5,3,4,3,4,3,4,3,5,3,3,4,3.8,3.33333333333333,3.8,3.5,3.7,0.419897572194615,20243,ASTR 4B__2024F,ASTR 4B__2024F__S03,-0.3260853184127238,0.44586127684883237,C+,0.0925,0.018,0.0678571428571428,0.305833333333333,0.0718181818181817,0.0871428571428571,0.022,0.304375,0.066375,0.305104,0.046909,0.121191,-1.622277,1.142912,-1.34547,-1.770202,-1.262831870002721,-0,-1.9936307738898789,-0,-1.471078519622754,-0,1.2126511867471312,0,-1.0514574587266068,-0,-1.3715956266078153,-0,-1.5501048399723882,-0,1.1344914979457381,0,-0,0,-0,-0
STU_000400,ASTR 4B,2024F,S04,INST_ASTR4B_01,2025SP,0,Pre-Redesign,3.7,A-,4,4,4,4,4,4,4,5,4,4,4,4,3,4,4,4,5,5,4,3,5,4,4,4,4,4,3,4,5,5,4.125,3.8,4.33333333333333,4,4.16666666666667,4.1,1.2829948759322,20243,ASTR 4B__2024F,ASTR 4B__2024F__S04,1.4344225295449842,1.3192944663529893,A-,0.0925,0.018,0.0678571428571428,0.305833333333333,0.0718181818181817,0.0871428571428571,0.022,0.304375,0.066375,0.305104,0.046909,0.121191,-1.622277,1.142912,-1.34547,-1.770202,-1.262831870002721,-0,-1.9936307738898789,-0,-1.471078519622754,-0,1.2126511867471312,0,-1.0514574587266068,-0,-1.3715956266078153,-0,-1.5501048399723882,-0,1.1344914979457381,0,-0,0,-0,-0
STU_000159,ASTR 4B,2024F,S04,INST_ASTR4B_01,2025SP,0,Pre-Redesign,2.7,B-,4,2,1,2,4,2,3,3,2,3,3,3,3,3,3,3,1,2,2,2,3,3,3,3,2,3,2,2,3,3,2.625,2.8,2.33333333333333,2.8,2.5,2.6,-1.95362001308375,20243,ASTR 4B__2024F,ASTR 4B__2024F__S04,0.17691692386090738,-1.9560799942876028,B-,0.0925,0.018,0.0678571428571428,0.305833333333333,0.0718181818181817,0.0871428571428571,0.022,0.304375,0.066375,0.305104,0.046909,0.121191,-1.622277,1.142912,-1.34547,-1.770202,-1.262831870002721,-0,-1.9936307738898789,-0,-1.471078519622754,-0,1.2126511867471312,0,-1.0514574587266068,-0,-1.3715956266078153,-0,-1.5501048399723882,-0,1.1344914979457381,0,-0,0,-0,-0
STU_000446,ASTR 4B,2025SP,S01,INST_ASTR4B_01,2025SP,1,Post-Redesign,2.7,B-,4,4,2,3,3,4,3,3,3,2,4,4,4,2,3,3,4,4,2,2,2,3,4,3,3,3,3,2,3,3,3.25,3.4,3,2.8,2.83333333333333,3.06666666666667,-0.94667315872323,20251,ASTR 4B__2025SP,ASTR 4B__2025SP__S01,0.17691692386090738,-0.9370746065327445,B-,0.0925,0.018,0.0678571428571428,0.305833333333333,0.0718181818181817,0.0871428571428571,0.022,0.304375,0.066375,0.305104,0.046909,0.121191,-1.622277,1.142912,-1.34547,-1.770202,-1.262831870002721,-1.262831870002721,-1.9936307738898789,-1.9936307738898789,-1.471078519622754,-1.471078519622754,1.2126511867471312,1.2126511867471312,-1.0514574587266068,-1.0514574587266068,-1.3715956266078153,-1.3715956266078153,-1.5501048399723882,-1.5501048399723882,1.1344914979457381,1.1344914979457381,-1.622277,1.142912,-1.34547,-1.770202
STU_001523,ASTR 4B,2025SP,S01,INST_ASTR4B_01,2025SP,1,Post-Redesign,1.3,D+,4,4,3,3,3,4,5,4,4,4,4,4,3,4,3,4,4,3,3,4,3,4,3,4,4,4,3,4,4,3,3.75,3.8,3.5,3.6,3.6666666666666705,3.6666666666666705,0.347972796883149,20251,ASTR 4B__2025SP,ASTR 4B__2025SP__S01,-1.5835909240968005,0.37307517772349386,D+,0.0925,0.018,0.0678571428571428,0.305833333333333,0.0718181818181817,0.0871428571428571,0.022,0.304375,0.066375,0.305104,0.046909,0.121191,-1.622277,1.142912,-1.34547,-1.770202,-1.262831870002721,-1.262831870002721,-1.9936307738898789,-1.9936307738898789,-1.471078519622754,-1.471078519622754,1.2126511867471312,1.2126511867471312,-1.0514574587266068,-1.0514574587266068,-1.3715956266078153,-1.3715956266078153,-1.5501048399723882,-1.5501048399723882,1.1344914979457381,1.1344914979457381,-1.622277,1.142912,-1.34547,-1.770202
STU_000892,ASTR 4B,2025SP,S01,INST_ASTR4B_01,2025SP,1,Post-Redesign,3.3,B+,3,3,3,4,3,3,4,3,4,3,4,3,3,3,2,3,3,3,3,3,3,3,4,3,4,2,1,3,3,3,3.25,3.4,2.83333333333333,3.2,2.66666666666667,3.06666666666667,-0.94667315872323,20251,ASTR 4B__2025SP,ASTR 4B__2025SP__S01,0.9314202872713531,-0.9370746065327445,B+,0.0925,0.018,0.0678571428571428,0.305833333333333,0.0718181818181817,0.0871428571428571,0.022,0.304375,0.066375,0.305104,0.046909,0.121191,-1.622277,1.142912,-1.34547,-1.770202,-1.262831870002721,-1.262831870002721,-1.9936307738898789,-1.9936307738898789,-1.471078519622754,-1.471078519622754,1.2126511867471312,1.2126511867471312,-1.0514574587266068,-1.0514574587266068,-1.3715956266078153,-1.3715956266078153,-1.5501048399723882,-1.5501048399723882,1.1344914979457381,1.1344914979457381,-1.622277,1.142912,-1.34547,-1.770202
STU_000298,ASTR 4B,2025SP,S01,INST_ASTR4B_01,2025SP,1,Post-Redesign,2,C,4,3,2,3,4,5,5,4,3,4,4,5,4,3,3,4,3,4,5,3,3,5,4,4,4,4,3,2,4,4,3.75,4,3.6666666666666705,3.8,3.5,3.73333333333333,0.491822347506081,20251,ASTR 4B__2025SP,ASTR 4B__2025SP__S01,-0.7033370001179466,0.5186473759741709,C,0.0925,0.018,0.0678571428571428,0.305833333333333,0.0718181818181817,0.0871428571428571,0.022,0.304375,0.066375,0.305104,0.046909,0.121191,-1.622277,1.142912,-1.34547,-1.770202,-1.262831870002721,-1.262831870002721,-1.9936307738898789,-1.9936307738898789,-1.471078519622754,-1.471078519622754,1.2126511867471312,1.2126511867471312,-1.0514574587266068,-1.0514574587266068,-1.3715956266078153,-1.3715956266078153,-1.5501048399723882,-1.5501048399723882,1.1344914979457381,1.1344914979457381,-1.622277,1.142912,-1.34547,-1.770202
STU_000436,ASTR 4B,2025SP,S01,INST_ASTR4B_01,2025SP,1,Post-Redesign,1.7,C-,3,3,2,4,4,3,3,3,2,3,3,3,3,2,3,3,3,4,3,4,4,3,4,4,3,4,4,4,3,4,3.125,2.8,3,3.8,3.6666666666666705,3.26666666666667,-0.515124506854437,20251,ASTR 4B__2025SP,ASTR 4B__2025SP__S01,-1.0805886818231698,-0.5003580117806651,C-,0.0925,0.018,0.0678571428571428,0.305833333333333,0.0718181818181817,0.0871428571428571,0.022,0.304375,0.066375,0.305104,0.046909,0.121191,-1.622277,1.142912,-1.34547,-1.770202,-1.262831870002721,-1.262831870002721,-1.9936307738898789,-1.9936307738898789,-1.471078519622754,-1.471078519622754,1.2126511867471312,1.2126511867471312,-1.0514574587266068,-1.0514574587266068,-1.3715956266078153,-1.3715956266078153,-1.5501048399723882,-1.5501048399723882,1.1344914979457381,1.1344914979457381,-1.622277,1.142912,-1.34547,-1.770202
STU_001173,ASTR 4B,2025SP,S01,INST_ASTR4B_01,2025SP,1,Post-Redesign,0.7,D-,4,3,3,3,3,4,2,3,2,2,2,3,2,3,4,4,3,3,3,2,3,3,3,2,2,3,3,3,3,2,3.125,2.2,3.33333333333333,2.6,2.66666666666667,2.83333333333333,-1.45014658590349,20251,ASTR 4B__2025SP,ASTR 4B__2025SP__S01,-2.338094287507247,-1.4465773004101847,D-,0.0925,0.018,0.0678571428571428,0.305833333333333,0.0718181818181817,0.0871428571428571,0.022,0.304375,0.066375,0.305104,0.046909,0.121191,-1.622277,1.142912,-1.34547,-1.770202,-1.262831870002721,-1.262831870002721,-1.9936307738898789,-1.9936307738898789,-1.471078519622754,-1.471078519622754,1.2126511867471312,1.2126511867471312,-1.0514574587266068,-1.0514574587266068,-1.3715956266078153,-1.3715956266078153,-1.5501048399723882,-1.5501048399723882,1.1344914979457381,1.1344914979457381,-1.622277,1.142912,-1.34547,-1.770202
STU_001212,ASTR 4B,2025SP,S01,INST_ASTR4B_01,2025SP,1,Post-Redesign,2.7,B-,3,3,3,4,3,4,3,3,3,3,2,3,3,3,2,4,4,3,4,3,4,3,3,1,4,3,3,2,3,3,3.25,2.8,3.33333333333333,2.8,3,3.06666666666667,-0.94667315872323,20251,ASTR 4B__2025SP,ASTR 4B__2025SP__S01,0.17691692386090738,-0.9370746065327445,B-,0.0925,0.018,0.0678571428571428,0.305833333333333,0.0718181818181817,0.0871428571428571,0.022,0.304375,0.066375,0.305104,0.046909,0.121191,-1.622277,1.142912,-1.34547,-1.770202,-1.262831870002721,-1.262831870002721,-1.9936307738898789,-1.9936307738898789,-1.471078519622754,-1.471078519622754,1.2126511867471312,1.2126511867471312,-1.0514574587266068,-1.0514574587266068,-1.3715956266078153,-1.3715956266078153,-1.5501048399723882,-1.5501048399723882,1.1344914979457381,1.1344914979457381,-1.622277,1.142912,-1.34547,-1.770202
STU_000743,ASTR 4B,2025SP,S02,INST_ASTR4B_02,2025SP,1,Post-Redesign,2.3,C+,2,2,3,2,3,4,4,4,3,3,4,3,3,3,4,3,1,4,4,4,3,3,3,3,4,3,3,3,3,4,3,3.2,3.16666666666667,3.2,3.33333333333333,3.16666666666667,-0.730898832788834,20251,ASTR 4B__2025SP,ASTR 4B__2025SP__S02,-0.3260853184127238,-0.7187163091567048,C+,0.0925,0.018,0.0678571428571428,0.305833333333333,0.0718181818181817,0.0871428571428571,0.022,0.304375,0.066375,0.305104,0.046909,0.121191,-1.622277,1.142912,-1.34547,-1.770202,-1.262831870002721,-1.262831870002721,-1.9936307738898789,-1.9936307738898789,-1.471078519622754,-1.471078519622754,1.2126511867471312,1.2126511867471312,-1.0514574587266068,-1.0514574587266068,-1.3715956266078153,-1.3715956266078153,-1.5501048399723882,-1.5501048399723882,1.1344914979457381,1.1344914979457381,-1.622277,1.142912,-1.34547,-1.770202
STU_000087,ASTR 4B,2025SP,S02,INST_ASTR4B_02,2025SP,1,Post-Redesign,2.7,B-,4,5,2,4,4,3,5,4,4,5,4,4,5,5,4,5,3,5,4,4,4,3,5,5,3,5,5,4,4,4,3.875,4.4,4.33333333333333,4.2,4.16666666666667,4.16666666666667,1.42684442655513,20251,ASTR 4B__2025SP,ASTR 4B__2025SP__S02,0.17691692386090738,1.4648666646036896,B-,0.0925,0.018,0.0678571428571428,0.305833333333333,0.0718181818181817,0.0871428571428571,0.022,0.304375,0.066375,0.305104,0.046909,0.121191,-1.622277,1.142912,-1.34547,-1.770202,-1.262831870002721,-1.262831870002721,-1.9936307738898789,-1.9936307738898789,-1.471078519622754,-1.471078519622754,1.2126511867471312,1.2126511867471312,-1.0514574587266068,-1.0514574587266068,-1.3715956266078153,-1.3715956266078153,-1.5501048399723882,-1.5501048399723882,1.1344914979457381,1.1344914979457381,-1.622277,1.142912,-1.34547,-1.770202
STU_000855,ASTR 4B,2025SP,S02,INST_ASTR4B_02,2025SP,1,Post-Redesign,2,C,2,4,3,4,3,2,4,4,3,3,3,4,3,2,3,3,3,3,4,3,4,4,2,2,3,3,2,3,3,2,3.25,3.2,3,3,2.66666666666667,3.03333333333333,-1.0185979340347,20251,ASTR 4B__2025SP,ASTR 4B__2025SP__S02,-0.7033370001179466,-1.0098607056581053,C,0.0925,0.018,0.0678571428571428,0.305833333333333,0.0718181818181817,0.0871428571428571,0.022,0.304375,0.066375,0.305104,0.046909,0.121191,-1.622277,1.142912,-1.34547,-1.770202,-1.262831870002721,-1.262831870002721,-1.9936307738898789,-1.9936307738898789,-1.471078519622754,-1.471078519622754,1.2126511867471312,1.2126511867471312,-1.0514574587266068,-1.0514574587266068,-1.3715956266078153,-1.3715956266078153,-1.5501048399723882,-1.5501048399723882,1.1344914979457381,1.1344914979457381,-1.622277,1.142912,-1.34547,-1.770202
STU_000346,ASTR 4B,2025SP,S02,INST_ASTR4B_02,2025SP,1,Post-Redesign,2,C,3,5,2,4,4,3,4,3,3,4,3,3,1,3,3,3,4,2,3,2,3,5,3,4,3,2,2,3,4,3,3.5,2.8,3,3.4,2.83333333333333,3.13333333333333,-0.8028236081003,20251,ASTR 4B__2025SP,ASTR 4B__2025SP__S02,-0.7033370001179466,-0.7915024082820655,C,0.0925,0.018,0.0678571428571428,0.305833333333333,0.0718181818181817,0.0871428571428571,0.022,0.304375,0.066375,0.305104,0.046909,0.121191,-1.622277,1.142912,-1.34547,-1.770202,-1.262831870002721,-1.262831870002721,-1.9936307738898789,-1.9936307738898789,-1.471078519622754,-1.471078519622754,1.2126511867471312,1.2126511867471312,-1.0514574587266068,-1.0514574587266068,-1.3715956266078153,-1.3715956266078153,-1.5501048399723882,-1.5501048399723882,1.1344914979457381,1.1344914979457381,-1.622277,1.142912,-1.34547,-1.770202
STU_000366,ASTR 4B,2025SP,S02,INST_ASTR4B_02,2025SP,1,Post-Redesign,2.3,C+,4,3,4,5,3,3,4,4,4,3,3,5,5,3,5,4,3,4,3,4,3,4,3,4,3,4,4,3,3,3,3.75,4,3.6666666666666705,3.6,3.33333333333333,3.6666666666666705,0.347972796883149,20251,ASTR 4B__2025SP,ASTR 4B__2025SP__S02,-0.3260853184127238,0.37307517772349386,C+,0.0925,0.018,0.0678571428571428,0.305833333333333,0.0718181818181817,0.0871428571428571,0.022,0.304375,0.066375,0.305104,0.046909,0.121191,-1.622277,1.142912,-1.34547,-1.770202,-1.262831870002721,-1.262831870002721,-1.9936307738898789,-1.9936307738898789,-1.471078519622754,-1.471078519622754,1.2126511867471312,1.2126511867471312,-1.0514574587266068,-1.0514574587266068,-1.3715956266078153,-1.3715956266078153,-1.5501048399723882,-1.5501048399723882,1.1344914979457381,1.1344914979457381,-1.622277,1.142912,-1.34547,-1.770202
STU_000483,ASTR 4B,2025SP,S02,INST_ASTR4B_02,2025SP,1,Post-Redesign,1.7,C-,3,3,2,3,2,4,3,2,3,2,2,2,3,2,2,2,3,2,3,4,1,2,3,2,3,3,2,3,2,2,2.75,2.4,2.33333333333333,2.4,2.5,2.5,-2.16939433901815,20251,ASTR 4B__2025SP,ASTR 4B__2025SP__S02,-1.0805886818231698,-2.1744382916636424,C-,0.0925,0.018,0.0678571428571428,0.305833333333333,0.0718181818181817,0.0871428571428571,0.022,0.304375,0.066375,0.305104,0.046909,0.121191,-1.622277,1.142912,-1.34547,-1.770202,-1.262831870002721,-1.262831870002721,-1.9936307738898789,-1.9936307738898789,-1.471078519622754,-1.471078519622754,1.2126511867471312,1.2126511867471312,-1.0514574587266068,-1.0514574587266068,-1.3715956266078153,-1.3715956266078153,-1.5501048399723882,-1.5501048399723882,1.1344914979457381,1.1344914979457381,-1.622277,1.142912,-1.34547,-1.770202
STU_000391,ASTR 4B,2025SP,S02,INST_ASTR4B_02,2025SP,1,Post-Redesign,1.3,D+,4,2,2,4,2,3,3,4,4,3,3,3,3,3,2,4,3,3,3,3,3,4,4,3,3,3,3,4,3,4,3,3.2,3,3.4,3.33333333333333,3.16666666666667,-0.730898832788834,20251,ASTR 4B__2025SP,ASTR 4B__2025SP__S02,-1.5835909240968005,-0.7187163091567048,D+,0.0925,0.018,0.0678571428571428,0.305833333333333,0.0718181818181817,0.0871428571428571,0.022,0.304375,0.066375,0.305104,0.046909,0.121191,-1.622277,1.142912,-1.34547,-1.770202,-1.262831870002721,-1.262831870002721,-1.9936307738898789,-1.9936307738898789,-1.471078519622754,-1.471078519622754,1.2126511867471312,1.2126511867471312,-1.0514574587266068,-1.0514574587266068,-1.3715956266078153,-1.3715956266078153,-1.5501048399723882,-1.5501048399723882,1.1344914979457381,1.1344914979457381,-1.622277,1.142912,-1.34547,-1.770202
STU_000266,ASTR 4B,2025SP,S03,INST_ASTR4B_03,2025SP,1,Post-Redesign,2.3,C+,3,3,2,4,3,4,4,4,4,4,3,3,3,3,4,3,3,3,4,3,2,3,3,4,2,2,3,4,3,3,3.375,3.4,3.33333333333333,3,2.83333333333333,3.2,-0.658974057477368,20251,ASTR 4B__2025SP,ASTR 4B__2025SP__S03,-0.3260853184127238,-0.6459302100313653,C+,0.0925,0.018,0.0678571428571428,0.305833333333333,0.0718181818181817,0.0871428571428571,0.022,0.304375,0.066375,0.305104,0.046909,0.121191,-1.622277,1.142912,-1.34547,-1.770202,-1.262831870002721,-1.262831870002721,-1.9936307738898789,-1.9936307738898789,-1.471078519622754,-1.471078519622754,1.2126511867471312,1.2126511867471312,-1.0514574587266068,-1.0514574587266068,-1.3715956266078153,-1.3715956266078153,-1.5501048399723882,-1.5501048399723882,1.1344914979457381,1.1344914979457381,-1.622277,1.142912,-1.34547,-1.770202
STU_001018,ASTR 4B,2025SP,S03,INST_ASTR4B_03,2025SP,1,Post-Redesign,2,C,3,4,5,4,4,4,5,3,3,4,3,4,4,3,4,3,4,4,3,2,4,4,3,2,2,4,4,4,3,3,4,3.6,3.5,3,3.33333333333333,3.53333333333333,0.0602736956372869,20251,ASTR 4B__2025SP,ASTR 4B__2025SP__S03,-0.7033370001179466,0.08193078122209237,C,0.0925,0.018,0.0678571428571428,0.305833333333333,0.0718181818181817,0.0871428571428571,0.022,0.304375,0.066375,0.305104,0.046909,0.121191,-1.622277,1.142912,-1.34547,-1.770202,-1.262831870002721,-1.262831870002721,-1.9936307738898789,-1.9936307738898789,-1.471078519622754,-1.471078519622754,1.2126511867471312,1.2126511867471312,-1.0514574587266068,-1.0514574587266068,-1.3715956266078153,-1.3715956266078153,-1.5501048399723882,-1.5501048399723882,1.1344914979457381,1.1344914979457381,-1.622277,1.142912,-1.34547,-1.770202
STU_000705,ASTR 4B,2025SP,S03,INST_ASTR4B_03,2025SP,1,Post-Redesign,2.7,B-,2,3,4,4,3,3,4,4,3,4,3,4,3,3,4,3,3,2,5,4,2,3,4,4,4,3,5,3,3,4,3.375,3.4,3.33333333333333,3.4,3.6666666666666705,3.43333333333333,-0.15550063029711,20251,ASTR 4B__2025SP,ASTR 4B__2025SP__S03,0.17691692386090738,-0.13642751615394735,B-,0.0925,0.018,0.0678571428571428,0.305833333333333,0.0718181818181817,0.0871428571428571,0.022,0.304375,0.066375,0.305104,0.046909,0.121191,-1.622277,1.142912,-1.34547,-1.770202,-1.262831870002721,-1.262831870002721,-1.9936307738898789,-1.9936307738898789,-1.471078519622754,-1.471078519622754,1.2126511867471312,1.2126511867471312,-1.0514574587266068,-1.0514574587266068,-1.3715956266078153,-1.3715956266078153,-1.5501048399723882,-1.5501048399723882,1.1344914979457381,1.1344914979457381,-1.622277,1.142912,-1.34547,-1.770202
STU_000015,ASTR 4B,2025SP,S03,INST_ASTR4B_03,2025SP,1,Post-Redesign,2.7,B-,3,3,1,3,2,2,3,3,2,3,1,3,3,3,3,3,3,3,2,2,3,2,3,3,3,3,3,4,2,3,2.5,2.4,2.83333333333333,2.6,3,2.66666666666667,-1.80977046246082,20251,ASTR 4B__2025SP,ASTR 4B__2025SP__S03,0.17691692386090738,-1.8105077960369025,B-,0.0925,0.018,0.0678571428571428,0.305833333333333,0.0718181818181817,0.0871428571428571,0.022,0.304375,0.066375,0.305104,0.046909,0.121191,-1.622277,1.142912,-1.34547,-1.770202,-1.262831870002721,-1.262831870002721,-1.9936307738898789,-1.9936307738898789,-1.471078519622754,-1.471078519622754,1.2126511867471312,1.2126511867471312,-1.0514574587266068,-1.0514574587266068,-1.3715956266078153,-1.3715956266078153,-1.5501048399723882,-1.5501048399723882,1.1344914979457381,1.1344914979457381,-1.622277,1.142912,-1.34547,-1.770202
STU_001434,ASTR 4B,2025SP,S03,INST_ASTR4B_03,2025SP,1,Post-Redesign,1.7,C-,4,4,3,2,4,4,2,4,3,3,3,3,3,4,3,3,4,4,2,4,3,3,4,3,4,4,3,3,4,2,3.375,3,3.33333333333333,3.4,3.33333333333333,3.3,-0.443199731542972,20251,ASTR 4B__2025SP,ASTR 4B__2025SP__S03,-1.0805886818231698,-0.42757191265532657,C-,0.0925,0.018,0.0678571428571428,0.305833333333333,0.0718181818181817,0.0871428571428571,0.022,0.304375,0.066375,0.305104,0.046909,0.121191,-1.622277,1.142912,-1.34547,-1.770202,-1.262831870002721,-1.262831870002721,-1.9936307738898789,-1.9936307738898789,-1.471078519622754,-1.471078519622754,1.2126511867471312,1.2126511867471312,-1.0514574587266068,-1.0514574587266068,-1.3715956266078153,-1.3715956266078153,-1.5501048399723882,-1.5501048399723882,1.1344914979457381,1.1344914979457381,-1.622277,1.142912,-1.34547,-1.770202
